Period_years,Power
3.30849478390462,0.2092760410096626
3.3035714285714284,0.20960935931431038
3.2986627043090637,0.2099446882246624
3.293768545994065,0.2102827256632405
3.2888888888888888,0.21062415799130538
3.284023668639053,0.2109696571057328
3.27917282127031,0.21131987756503173
3.274336283185841,0.21167545375405875
3.269513991163475,0.21203699709930393
3.264705882352941,0.2124050933429017
3.2599118942731278,0.21278029988684272
3.255131964809384,0.21316314321662894
3.2503660322108345,0.213554116413688
3.245614035087719,0.21395367676610968
3.2408759124087587,0.21436224348629468
3.2361516034985423,0.21478019554343514
3.2314410480349345,0.21520786961913116
3.2267441860465116,0.2156455581928422
3.2220609579100143,0.21609350776403943
3.2173913043478257,0.21655191721647377
3.21273516642547,0.21702093633020428
3.2080924855491326,0.21750066444573074
3.2034632034632033,0.21799114928342733
3.1988472622478383,0.21849238592189865
3.194244604316547,0.2190043159370801
3.1896551724137927,0.219526826703254
3.185078909612625,0.2200597508566692
3.180515759312321,0.22060286592274905
3.1759656652360513,0.22115589410343894
3.1714285714285713,0.221718502225886
3.166904422253923,0.22229030184860757
3.1623931623931623,0.2228708495223577
3.157894736842105,0.22345964720271055
3.153409090909091,0.2240561428099178
3.148936170212766,0.22465973093136613
3.1444759206798865,0.22526975366191282
3.14002828854314,0.22588550157656076
3.1355932203389827,0.22650621482931269
3.1311706629055007,0.22713108437286145
3.1267605633802815,0.22775925329197277
3.122362869198312,0.2283898182449453
3.1179775280898876,0.2290218310056489
3.1136044880785416,0.2296543001002448
3.1092436974789917,0.23028619253160557
3.1048951048951046,0.23091643558455854
3.1005586592178767,0.23154391870599528
3.096234309623431,0.23216749545269824
3.091922005571031,0.23278598550186136
3.0876216968011128,0.23339817671641785
3.083333333333333,0.2340028272614644
3.079056865464632,0.23459866776473812
3.074792243767313,0.2351844035168158
3.070539419087137,0.23575871670590615
3.0662983425414363,0.2363202686824586
3.0620689655172413,0.236867702249864
3.057851239669421,0.23739964397732452
3.0536451169188443,0.2379147065306331
3.0494505494505497,0.23841149101921064
3.045267489711934,0.23888858935554136
3.0410958904109586,0.23934458662423433
3.0369357045143635,0.23977806346060498
3.0327868852459012,0.24018759843372434
3.028649386084584,0.24057177043647443
3.024523160762943,0.2409291610772899
3.020408163265306,0.24125835707573412
3.016304347826087,0.24155795265952176
3.0122116689280864,0.24182655196225905
3.008130081300813,0.24206277142372135
3.004059539918809,0.24226524218734014
2.9999999999999996,0.24243261250220777
